gi,gj,lat,lon,n_species,score_raw,conservation_norm
219,-479,54.875,-119.625,0,0.00,0.00000
219,-478,54.875,-119.375,0,0.00,0.00000
219,-477,54.875,-119.125,0,0.00,0.00000
219,-476,54.875,-118.875,0,0.00,0.00000
219,-475,54.875,-118.625,0,0.00,0.00000
219,-474,54.875,-118.375,1,2.00,0.01504
219,-473,54.875,-118.125,0,0.00,0.00000
219,-472,54.875,-117.875,0,0.00,0.00000
219,-471,54.875,-117.625,0,0.00,0.00000
219,-470,54.875,-117.375,0,0.00,0.00000
219,-469,54.875,-117.125,0,0.00,0.00000
219,-468,54.875,-116.875,0,0.00,0.00000
219,-467,54.875,-116.625,0,0.00,0.00000
219,-466,54.875,-116.375,0,0.00,0.00000
219,-465,54.875,-116.125,0,0.00,0.00000
219,-464,54.875,-115.875,0,0.00,0.00000
219,-463,54.875,-115.625,0,0.00,0.00000
219,-462,54.875,-115.375,0,0.00,0.00000
219,-461,54.875,-115.125,0,0.00,0.00000
219,-460,54.875,-114.875,0,0.00,0.00000
219,-459,54.875,-114.625,0,0.00,0.00000
219,-458,54.875,-114.375,0,0.00,0.00000
219,-457,54.875,-114.125,0,0.00,0.00000
219,-456,54.875,-113.875,0,0.00,0.00000
219,-455,54.875,-113.625,2,4.00,0.03008
219,-454,54.875,-113.375,0,0.00,0.00000
219,-453,54.875,-113.125,0,0.00,0.00000
219,-452,54.875,-112.875,0,0.00,0.00000
219,-451,54.875,-112.625,1,1.00,0.00752
219,-450,54.875,-112.375,0,0.00,0.00000
219,-449,54.875,-112.125,1,1.00,0.00752
219,-448,54.875,-111.875,3,6.00,0.04511
219,-447,54.875,-111.625,0,0.00,0.00000
219,-446,54.875,-111.375,0,0.00,0.00000
219,-445,54.875,-111.125,0,0.00,0.00000
219,-444,54.875,-110.875,0,0.00,0.00000
219,-443,54.875,-110.625,0,0.00,0.00000
219,-442,54.875,-110.375,0,0.00,0.00000
219,-441,54.875,-110.125,0,0.00,0.00000
219,-440,54.875,-109.875,0,0.00,0.00000
219,-439,54.875,-109.625,0,0.00,0.00000
219,-438,54.875,-109.375,0,0.00,0.00000
219,-437,54.875,-109.125,0,0.00,0.00000
219,-436,54.875,-108.875,0,0.00,0.00000
219,-435,54.875,-108.625,0,0.00,0.00000
219,-434,54.875,-108.375,0,0.00,0.00000
219,-433,54.875,-108.125,0,0.00,0.00000
219,-432,54.875,-107.875,0,0.00,0.00000
219,-431,54.875,-107.625,0,0.00,0.00000
219,-430,54.875,-107.375,0,0.00,0.00000
219,-429,54.875,-107.125,0,0.00,0.00000
219,-428,54.875,-106.875,0,0.00,0.00000
219,-427,54.875,-106.625,0,0.00,0.00000
219,-426,54.875,-106.375,0,0.00,0.00000
219,-425,54.875,-106.125,0,0.00,0.00000
219,-424,54.875,-105.875,0,0.00,0.00000
219,-423,54.875,-105.625,0,0.00,0.00000
219,-422,54.875,-105.375,1,2.00,0.01504
219,-421,54.875,-105.125,0,0.00,0.00000
219,-420,54.875,-104.875,0,0.00,0.00000
219,-419,54.875,-104.625,0,0.00,0.00000
219,-418,54.875,-104.375,0,0.00,0.00000
219,-417,54.875,-104.125,0,0.00,0.00000
219,-416,54.875,-103.875,0,0.00,0.00000
219,-415,54.875,-103.625,0,0.00,0.00000
219,-414,54.875,-103.375,1,3.00,0.02256
219,-413,54.875,-103.125,0,0.00,0.00000
219,-412,54.875,-102.875,0,0.00,0.00000
219,-411,54.875,-102.625,0,0.00,0.00000
219,-410,54.875,-102.375,0,0.00,0.00000
219,-409,54.875,-102.125,0,0.00,0.00000
219,-408,54.875,-101.875,1,1.00,0.00752
219,-407,54.875,-101.625,0,0.00,0.00000
219,-406,54.875,-101.375,0,0.00,0.00000
219,-405,54.875,-101.125,0,0.00,0.00000
219,-404,54.875,-100.875,0,0.00,0.00000
219,-403,54.875,-100.625,0,0.00,0.00000
219,-402,54.875,-100.375,0,0.00,0.00000
219,-401,54.875,-100.125,1,1.00,0.00752
219,-400,54.875,-99.875,0,0.00,0.00000
219,-399,54.875,-99.625,0,0.00,0.00000
219,-398,54.875,-99.375,0,0.00,0.00000
219,-397,54.875,-99.125,0,0.00,0.00000
219,-396,54.875,-98.875,0,0.00,0.00000
219,-395,54.875,-98.625,0,0.00,0.00000
219,-394,54.875,-98.375,0,0.00,0.00000
219,-393,54.875,-98.125,0,0.00,0.00000
219,-392,54.875,-97.875,0,0.00,0.00000
219,-391,54.875,-97.625,0,0.00,0.00000
219,-390,54.875,-97.375,0,0.00,0.00000
219,-389,54.875,-97.125,0,0.00,0.00000
219,-388,54.875,-96.875,0,0.00,0.00000
219,-387,54.875,-96.625,0,0.00,0.00000
219,-386,54.875,-96.375,0,0.00,0.00000
219,-385,54.875,-96.125,0,0.00,0.00000
219,-384,54.875,-95.875,0,0.00,0.00000
219,-383,54.875,-95.625,0,0.00,0.00000
219,-382,54.875,-95.375,0,0.00,0.00000
219,-381,54.875,-95.125,0,0.00,0.00000
219,-380,54.875,-94.875,0,0.00,0.00000
219,-379,54.875,-94.625,0,0.00,0.00000
219,-378,54.875,-94.375,0,0.00,0.00000
219,-377,54.875,-94.125,0,0.00,0.00000
219,-376,54.875,-93.875,0,0.00,0.00000
219,-375,54.875,-93.625,0,0.00,0.00000
219,-374,54.875,-93.375,0,0.00,0.00000
219,-373,54.875,-93.125,0,0.00,0.00000
219,-372,54.875,-92.875,0,0.00,0.00000
219,-371,54.875,-92.625,0,0.00,0.00000
219,-370,54.875,-92.375,0,0.00,0.00000
219,-369,54.875,-92.125,0,0.00,0.00000
219,-368,54.875,-91.875,0,0.00,0.00000
219,-367,54.875,-91.625,0,0.00,0.00000
219,-366,54.875,-91.375,0,0.00,0.00000
219,-365,54.875,-91.125,0,0.00,0.00000
219,-364,54.875,-90.875,0,0.00,0.00000
219,-363,54.875,-90.625,0,0.00,0.00000
219,-362,54.875,-90.375,0,0.00,0.00000
219,-361,54.875,-90.125,0,0.00,0.00000
219,-360,54.875,-89.875,0,0.00,0.00000
219,-359,54.875,-89.625,0,0.00,0.00000
219,-358,54.875,-89.375,0,0.00,0.00000
219,-357,54.875,-89.125,0,0.00,0.00000
219,-356,54.875,-88.875,0,0.00,0.00000
219,-355,54.875,-88.625,0,0.00,0.00000
219,-354,54.875,-88.375,0,0.00,0.00000
219,-353,54.875,-88.125,0,0.00,0.00000
219,-352,54.875,-87.875,0,0.00,0.00000
219,-351,54.875,-87.625,0,0.00,0.00000
219,-350,54.875,-87.375,0,0.00,0.00000
219,-349,54.875,-87.125,0,0.00,0.00000
219,-348,54.875,-86.875,0,0.00,0.00000
219,-347,54.875,-86.625,0,0.00,0.00000
219,-346,54.875,-86.375,0,0.00,0.00000
219,-345,54.875,-86.125,0,0.00,0.00000
219,-344,54.875,-85.875,0,0.00,0.00000
219,-343,54.875,-85.625,0,0.00,0.00000
219,-342,54.875,-85.375,0,0.00,0.00000
219,-341,54.875,-85.125,0,0.00,0.00000
219,-340,54.875,-84.875,0,0.00,0.00000
219,-339,54.875,-84.625,0,0.00,0.00000
219,-338,54.875,-84.375,0,0.00,0.00000
219,-337,54.875,-84.125,0,0.00,0.00000
219,-336,54.875,-83.875,0,0.00,0.00000
219,-335,54.875,-83.625,0,0.00,0.00000
219,-334,54.875,-83.375,0,0.00,0.00000
219,-333,54.875,-83.125,1,3.00,0.02256
219,-332,54.875,-82.875,0,0.00,0.00000
219,-331,54.875,-82.625,0,0.00,0.00000
219,-330,54.875,-82.375,2,4.00,0.03008
219,-316,54.875,-78.875,0,0.00,0.00000
219,-315,54.875,-78.625,0,0.00,0.00000
219,-314,54.875,-78.375,0,0.00,0.00000
219,-313,54.875,-78.125,0,0.00,0.00000
219,-312,54.875,-77.875,0,0.00,0.00000
219,-311,54.875,-77.625,0,0.00,0.00000
219,-310,54.875,-77.375,0,0.00,0.00000
219,-309,54.875,-77.125,0,0.00,0.00000
219,-308,54.875,-76.875,0,0.00,0.00000
219,-307,54.875,-76.625,0,0.00,0.00000
219,-306,54.875,-76.375,0,0.00,0.00000
219,-305,54.875,-76.125,0,0.00,0.00000
219,-304,54.875,-75.875,0,0.00,0.00000
219,-303,54.875,-75.625,0,0.00,0.00000
219,-302,54.875,-75.375,0,0.00,0.00000
219,-301,54.875,-75.125,0,0.00,0.00000
219,-300,54.875,-74.875,0,0.00,0.00000
219,-299,54.875,-74.625,0,0.00,0.00000
219,-298,54.875,-74.375,0,0.00,0.00000
219,-297,54.875,-74.125,0,0.00,0.00000
219,-296,54.875,-73.875,0,0.00,0.00000
219,-295,54.875,-73.625,0,0.00,0.00000
219,-294,54.875,-73.375,0,0.00,0.00000
219,-293,54.875,-73.125,0,0.00,0.00000
219,-292,54.875,-72.875,0,0.00,0.00000
219,-291,54.875,-72.625,0,0.00,0.00000
219,-290,54.875,-72.375,0,0.00,0.00000
219,-289,54.875,-72.125,0,0.00,0.00000
219,-288,54.875,-71.875,0,0.00,0.00000
219,-287,54.875,-71.625,0,0.00,0.00000
219,-286,54.875,-71.375,0,0.00,0.00000
219,-285,54.875,-71.125,0,0.00,0.00000
219,-284,54.875,-70.875,0,0.00,0.00000
219,-283,54.875,-70.625,0,0.00,0.00000
219,-282,54.875,-70.375,0,0.00,0.00000
219,-281,54.875,-70.125,0,0.00,0.00000
219,-280,54.875,-69.875,0,0.00,0.00000
219,-279,54.875,-69.625,0,0.00,0.00000
219,-278,54.875,-69.375,0,0.00,0.00000
219,-277,54.875,-69.125,0,0.00,0.00000
219,-276,54.875,-68.875,0,0.00,0.00000
219,-275,54.875,-68.625,0,0.00,0.00000
219,-274,54.875,-68.375,0,0.00,0.00000
219,-273,54.875,-68.125,0,0.00,0.00000
219,-272,54.875,-67.875,0,0.00,0.00000
219,-271,54.875,-67.625,0,0.00,0.00000
219,-270,54.875,-67.375,0,0.00,0.00000
219,-269,54.875,-67.125,0,0.00,0.00000
219,-268,54.875,-66.875,0,0.00,0.00000
219,-267,54.875,-66.625,0,0.00,0.00000
219,-266,54.875,-66.375,0,0.00,0.00000
219,-265,54.875,-66.125,0,0.00,0.00000
219,-264,54.875,-65.875,0,0.00,0.00000
219,-263,54.875,-65.625,0,0.00,0.00000
219,-262,54.875,-65.375,0,0.00,0.00000
219,-261,54.875,-65.125,0,0.00,0.00000
219,-260,54.875,-64.875,0,0.00,0.00000
219,-259,54.875,-64.625,0,0.00,0.00000
219,-258,54.875,-64.375,0,0.00,0.00000
219,-257,54.875,-64.125,0,0.00,0.00000
219,-256,54.875,-63.875,0,0.00,0.00000
219,-255,54.875,-63.625,0,0.00,0.00000
219,-254,54.875,-63.375,0,0.00,0.00000
219,-253,54.875,-63.125,0,0.00,0.00000
219,-252,54.875,-62.875,0,0.00,0.00000
219,-251,54.875,-62.625,0,0.00,0.00000
219,-250,54.875,-62.375,0,0.00,0.00000
219,-249,54.875,-62.125,0,0.00,0.00000
219,-248,54.875,-61.875,0,0.00,0.00000
219,-247,54.875,-61.625,0,0.00,0.00000
219,-246,54.875,-61.375,0,0.00,0.00000
219,-245,54.875,-61.125,0,0.00,0.00000
219,-244,54.875,-60.875,0,0.00,0.00000
219,-243,54.875,-60.625,0,0.00,0.00000
219,-242,54.875,-60.375,0,0.00,0.00000
219,-241,54.875,-60.125,0,0.00,0.00000
219,-240,54.875,-59.875,0,0.00,0.00000
219,-239,54.875,-59.625,0,0.00,0.00000
219,-238,54.875,-59.375,0,0.00,0.00000
219,-237,54.875,-59.125,0,0.00,0.00000
219,-236,54.875,-58.875,0,0.00,0.00000
220,-533,55.125,-133.125,0,0.00,0.00000
220,-530,55.125,-132.375,0,0.00,0.00000
220,-529,55.125,-132.125,0,0.00,0.00000
220,-526,55.125,-131.375,0,0.00,0.00000
220,-524,55.125,-130.875,0,0.00,0.00000
220,-523,55.125,-130.625,0,0.00,0.00000
220,-522,55.125,-130.375,0,0.00,0.00000
220,-520,55.125,-129.875,0,0.00,0.00000
220,-519,55.125,-129.625,0,0.00,0.00000
220,-518,55.125,-129.375,0,0.00,0.00000
220,-517,55.125,-129.125,2,5.00,0.03759
220,-516,55.125,-128.875,1,3.00,0.02256
220,-515,55.125,-128.625,0,0.00,0.00000
220,-514,55.125,-128.375,0,0.00,0.00000
220,-513,55.125,-128.125,1,2.00,0.01504
220,-512,55.125,-127.875,0,0.00,0.00000
220,-511,55.125,-127.625,0,0.00,0.00000
220,-510,55.125,-127.375,1,2.00,0.01504
220,-509,55.125,-127.125,0,0.00,0.00000
220,-508,55.125,-126.875,0,0.00,0.00000
220,-507,55.125,-126.625,0,0.00,0.00000
220,-506,55.125,-126.375,0,0.00,0.00000
220,-505,55.125,-126.125,0,0.00,0.00000
220,-504,55.125,-125.875,0,0.00,0.00000
220,-503,55.125,-125.625,0,0.00,0.00000
220,-502,55.125,-125.375,0,0.00,0.00000
220,-501,55.125,-125.125,1,2.00,0.01504
220,-500,55.125,-124.875,0,0.00,0.00000
220,-499,55.125,-124.625,0,0.00,0.00000
220,-498,55.125,-124.375,0,0.00,0.00000
220,-497,55.125,-124.125,0,0.00,0.00000
220,-496,55.125,-123.875,0,0.00,0.00000
220,-495,55.125,-123.625,0,0.00,0.00000
220,-494,55.125,-123.375,0,0.00,0.00000
220,-493,55.125,-123.125,2,5.00,0.03759
220,-492,55.125,-122.875,1,3.00,0.02256
220,-491,55.125,-122.625,1,3.00,0.02256
220,-490,55.125,-122.375,0,0.00,0.00000
220,-489,55.125,-122.125,0,0.00,0.00000
220,-488,55.125,-121.875,0,0.00,0.00000
220,-487,55.125,-121.625,0,0.00,0.00000
220,-486,55.125,-121.375,0,0.00,0.00000
220,-485,55.125,-121.125,0,0.00,0.00000
220,-484,55.125,-120.875,0,0.00,0.00000
220,-483,55.125,-120.625,0,0.00,0.00000
220,-482,55.125,-120.375,1,3.00,0.02256
220,-481,55.125,-120.125,0,0.00,0.00000
220,-480,55.125,-119.875,0,0.00,0.00000
220,-479,55.125,-119.625,0,0.00,0.00000
220,-478,55.125,-119.375,1,1.00,0.00752
220,-477,55.125,-119.125,0,0.00,0.00000
220,-476,55.125,-118.875,2,3.00,0.02256
220,-475,55.125,-118.625,4,8.00,0.06015
220,-474,55.125,-118.375,0,0.00,0.00000
220,-473,55.125,-118.125,0,0.00,0.00000
220,-472,55.125,-117.875,0,0.00,0.00000
220,-471,55.125,-117.625,0,0.00,0.00000
220,-470,55.125,-117.375,0,0.00,0.00000
220,-469,55.125,-117.125,0,0.00,0.00000
220,-468,55.125,-116.875,0,0.00,0.00000
220,-467,55.125,-116.625,0,0.00,0.00000
220,-466,55.125,-116.375,0,0.00,0.00000
220,-465,55.125,-116.125,0,0.00,0.00000
220,-464,55.125,-115.875,0,0.00,0.00000
220,-463,55.125,-115.625,0,0.00,0.00000
220,-462,55.125,-115.375,1,1.00,0.00752
220,-461,55.125,-115.125,0,0.00,0.00000
220,-460,55.125,-114.875,1,2.00,0.01504
220,-459,55.125,-114.625,0,0.00,0.00000
220,-458,55.125,-114.375,0,0.00,0.00000
220,-457,55.125,-114.125,0,0.00,0.00000
220,-456,55.125,-113.875,0,0.00,0.00000
220,-455,55.125,-113.625,0,0.00,0.00000
220,-454,55.125,-113.375,0,0.00,0.00000
220,-453,55.125,-113.125,1,3.00,0.02256
220,-452,55.125,-112.875,0,0.00,0.00000
220,-451,55.125,-112.625,0,0.00,0.00000
220,-450,55.125,-112.375,0,0.00,0.00000
220,-449,55.125,-112.125,0,0.00,0.00000
220,-448,55.125,-111.875,0,0.00,0.00000
220,-447,55.125,-111.625,0,0.00,0.00000
220,-446,55.125,-111.375,0,0.00,0.00000
220,-445,55.125,-111.125,0,0.00,0.00000
220,-444,55.125,-110.875,0,0.00,0.00000
220,-443,55.125,-110.625,0,0.00,0.00000
220,-442,55.125,-110.375,0,0.00,0.00000
220,-441,55.125,-110.125,0,0.00,0.00000
220,-440,55.125,-109.875,0,0.00,0.00000
220,-439,55.125,-109.625,0,0.00,0.00000
220,-438,55.125,-109.375,0,0.00,0.00000
220,-437,55.125,-109.125,0,0.00,0.00000
220,-436,55.125,-108.875,0,0.00,0.00000
220,-435,55.125,-108.625,0,0.00,0.00000
220,-434,55.125,-108.375,0,0.00,0.00000
220,-433,55.125,-108.125,0,0.00,0.00000
220,-432,55.125,-107.875,0,0.00,0.00000
220,-431,55.125,-107.625,0,0.00,0.00000
220,-430,55.125,-107.375,0,0.00,0.00000
220,-429,55.125,-107.125,0,0.00,0.00000
220,-428,55.125,-106.875,0,0.00,0.00000
220,-427,55.125,-106.625,0,0.00,0.00000
220,-426,55.125,-106.375,0,0.00,0.00000
220,-425,55.125,-106.125,0,0.00,0.00000
220,-424,55.125,-105.875,0,0.00,0.00000
220,-423,55.125,-105.625,0,0.00,0.00000
220,-422,55.125,-105.375,0,0.00,0.00000
220,-421,55.125,-105.125,0,0.00,0.00000
220,-420,55.125,-104.875,0,0.00,0.00000
220,-419,55.125,-104.625,0,0.00,0.00000
220,-418,55.125,-104.375,0,0.00,0.00000
220,-417,55.125,-104.125,0,0.00,0.00000
220,-416,55.125,-103.875,0,0.00,0.00000
220,-415,55.125,-103.625,0,0.00,0.00000
220,-414,55.125,-103.375,0,0.00,0.00000
220,-413,55.125,-103.125,0,0.00,0.00000
220,-412,55.125,-102.875,0,0.00,0.00000
220,-411,55.125,-102.625,0,0.00,0.00000
220,-410,55.125,-102.375,0,0.00,0.00000
220,-409,55.125,-102.125,0,0.00,0.00000
220,-408,55.125,-101.875,0,0.00,0.00000
220,-407,55.125,-101.625,0,0.00,0.00000
220,-406,55.125,-101.375,0,0.00,0.00000
220,-405,55.125,-101.125,0,0.00,0.00000
220,-404,55.125,-100.875,0,0.00,0.00000
220,-403,55.125,-100.625,0,0.00,0.00000
220,-402,55.125,-100.375,0,0.00,0.00000
220,-401,55.125,-100.125,0,0.00,0.00000
220,-400,55.125,-99.875,0,0.00,0.00000
220,-399,55.125,-99.625,0,0.00,0.00000
220,-398,55.125,-99.375,0,0.00,0.00000
220,-397,55.125,-99.125,0,0.00,0.00000
220,-396,55.125,-98.875,0,0.00,0.00000
220,-395,55.125,-98.625,0,0.00,0.00000
220,-394,55.125,-98.375,0,0.00,0.00000
220,-393,55.125,-98.125,0,0.00,0.00000
220,-392,55.125,-97.875,0,0.00,0.00000
220,-391,55.125,-97.625,0,0.00,0.00000
220,-390,55.125,-97.375,0,0.00,0.00000
220,-389,55.125,-97.125,0,0.00,0.00000
220,-388,55.125,-96.875,0,0.00,0.00000
220,-387,55.125,-96.625,0,0.00,0.00000
220,-386,55.125,-96.375,0,0.00,0.00000
220,-385,55.125,-96.125,0,0.00,0.00000
220,-384,55.125,-95.875,0,0.00,0.00000
220,-383,55.125,-95.625,0,0.00,0.00000
220,-382,55.125,-95.375,0,0.00,0.00000
220,-381,55.125,-95.125,0,0.00,0.00000
220,-380,55.125,-94.875,0,0.00,0.00000
220,-379,55.125,-94.625,0,0.00,0.00000
220,-378,55.125,-94.375,0,0.00,0.00000
220,-377,55.125,-94.125,0,0.00,0.00000
220,-376,55.125,-93.875,0,0.00,0.00000
220,-375,55.125,-93.625,0,0.00,0.00000
220,-374,55.125,-93.375,0,0.00,0.00000
220,-373,55.125,-93.125,0,0.00,0.00000
220,-372,55.125,-92.875,0,0.00,0.00000
220,-371,55.125,-92.625,0,0.00,0.00000
220,-370,55.125,-92.375,0,0.00,0.00000
220,-369,55.125,-92.125,0,0.00,0.00000
220,-368,55.125,-91.875,0,0.00,0.00000
220,-367,55.125,-91.625,0,0.00,0.00000
220,-366,55.125,-91.375,0,0.00,0.00000
220,-365,55.125,-91.125,1,3.00,0.02256
220,-364,55.125,-90.875,0,0.00,0.00000
220,-363,55.125,-90.625,0,0.00,0.00000
220,-362,55.125,-90.375,0,0.00,0.00000
220,-361,55.125,-90.125,0,0.00,0.00000
220,-360,55.125,-89.875,0,0.00,0.00000
220,-359,55.125,-89.625,0,0.00,0.00000
220,-358,55.125,-89.375,0,0.00,0.00000
220,-357,55.125,-89.125,0,0.00,0.00000
220,-356,55.125,-88.875,0,0.00,0.00000
220,-355,55.125,-88.625,0,0.00,0.00000
220,-354,55.125,-88.375,0,0.00,0.00000
220,-353,55.125,-88.125,0,0.00,0.00000
220,-352,55.125,-87.875,0,0.00,0.00000
220,-351,55.125,-87.625,0,0.00,0.00000
220,-350,55.125,-87.375,0,0.00,0.00000
220,-349,55.125,-87.125,0,0.00,0.00000
220,-348,55.125,-86.875,0,0.00,0.00000
220,-347,55.125,-86.625,0,0.00,0.00000
220,-346,55.125,-86.375,0,0.00,0.00000
220,-345,55.125,-86.125,0,0.00,0.00000
220,-344,55.125,-85.875,1,1.00,0.00752
220,-343,55.125,-85.625,0,0.00,0.00000
220,-342,55.125,-85.375,0,0.00,0.00000
220,-341,55.125,-85.125,1,1.00,0.00752
220,-340,55.125,-84.875,0,0.00,0.00000
220,-339,55.125,-84.625,0,0.00,0.00000
220,-338,55.125,-84.375,3,4.00,0.03008
220,-337,55.125,-84.125,0,0.00,0.00000
220,-336,55.125,-83.875,0,0.00,0.00000
220,-335,55.125,-83.625,0,0.00,0.00000
220,-334,55.125,-83.375,0,0.00,0.00000
220,-333,55.125,-83.125,2,4.00,0.03008
220,-332,55.125,-82.875,1,3.00,0.02256
220,-331,55.125,-82.625,0,0.00,0.00000
220,-313,55.125,-78.125,0,0.00,0.00000
220,-312,55.125,-77.875,0,0.00,0.00000
220,-311,55.125,-77.625,0,0.00,0.00000
220,-310,55.125,-77.375,0,0.00,0.00000
220,-309,55.125,-77.125,0,0.00,0.00000
220,-308,55.125,-76.875,0,0.00,0.00000
220,-307,55.125,-76.625,0,0.00,0.00000
220,-306,55.125,-76.375,0,0.00,0.00000
220,-305,55.125,-76.125,0,0.00,0.00000
220,-304,55.125,-75.875,0,0.00,0.00000
220,-303,55.125,-75.625,0,0.00,0.00000
220,-302,55.125,-75.375,0,0.00,0.00000
220,-301,55.125,-75.125,0,0.00,0.00000
220,-300,55.125,-74.875,0,0.00,0.00000
220,-299,55.125,-74.625,0,0.00,0.00000
220,-298,55.125,-74.375,0,0.00,0.00000
220,-297,55.125,-74.125,0,0.00,0.00000
220,-296,55.125,-73.875,0,0.00,0.00000
220,-295,55.125,-73.625,0,0.00,0.00000
220,-294,55.125,-73.375,0,0.00,0.00000
220,-293,55.125,-73.125,0,0.00,0.00000
220,-292,55.125,-72.875,0,0.00,0.00000
220,-291,55.125,-72.625,0,0.00,0.00000
220,-290,55.125,-72.375,0,0.00,0.00000
220,-289,55.125,-72.125,0,0.00,0.00000
220,-288,55.125,-71.875,0,0.00,0.00000
220,-287,55.125,-71.625,0,0.00,0.00000
220,-286,55.125,-71.375,0,0.00,0.00000
220,-285,55.125,-71.125,0,0.00,0.00000
220,-284,55.125,-70.875,0,0.00,0.00000
220,-283,55.125,-70.625,0,0.00,0.00000
220,-282,55.125,-70.375,0,0.00,0.00000
220,-281,55.125,-70.125,0,0.00,0.00000
220,-280,55.125,-69.875,0,0.00,0.00000
220,-279,55.125,-69.625,0,0.00,0.00000
220,-278,55.125,-69.375,0,0.00,0.00000
220,-277,55.125,-69.125,0,0.00,0.00000
220,-276,55.125,-68.875,0,0.00,0.00000
220,-275,55.125,-68.625,0,0.00,0.00000
220,-274,55.125,-68.375,0,0.00,0.00000
220,-273,55.125,-68.125,0,0.00,0.00000
220,-272,55.125,-67.875,0,0.00,0.00000
220,-271,55.125,-67.625,0,0.00,0.00000
220,-270,55.125,-67.375,0,0.00,0.00000
220,-269,55.125,-67.125,0,0.00,0.00000
220,-268,55.125,-66.875,0,0.00,0.00000
220,-267,55.125,-66.625,0,0.00,0.00000
220,-266,55.125,-66.375,0,0.00,0.00000
220,-265,55.125,-66.125,0,0.00,0.00000
220,-264,55.125,-65.875,0,0.00,0.00000
220,-263,55.125,-65.625,0,0.00,0.00000
220,-262,55.125,-65.375,0,0.00,0.00000
220,-261,55.125,-65.125,0,0.00,0.00000
220,-260,55.125,-64.875,1,1.00,0.00752
220,-259,55.125,-64.625,0,0.00,0.00000
220,-258,55.125,-64.375,0,0.00,0.00000
220,-257,55.125,-64.125,0,0.00,0.00000
220,-256,55.125,-63.875,0,0.00,0.00000
220,-255,55.125,-63.625,0,0.00,0.00000
220,-254,55.125,-63.375,0,0.00,0.00000
220,-253,55.125,-63.125,0,0.00,0.00000
220,-252,55.125,-62.875,0,0.00,0.00000
220,-251,55.125,-62.625,0,0.00,0.00000
220,-250,55.125,-62.375,0,0.00,0.00000
220,-249,55.125,-62.125,0,0.00,0.00000
220,-248,55.125,-61.875,0,0.00,0.00000
220,-247,55.125,-61.625,0,0.00,0.00000
220,-246,55.125,-61.375,0,0.00,0.00000
220,-245,55.125,-61.125,0,0.00,0.00000
220,-244,55.125,-60.875,0,0.00,0.00000
220,-243,55.125,-60.625,1,2.00,0.01504
220,-242,55.125,-60.375,0,0.00,0.00000
220,-241,55.125,-60.125,0,0.00,0.00000
220,-240,55.125,-59.875,0,0.00,0.00000
220,-239,55.125,-59.625,1,2.00,0.01504
220,-237,55.125,-59.125,1,2.00,0.01504
221,-535,55.375,-133.625,0,0.00,0.00000
221,-532,55.375,-132.875,0,0.00,0.00000
221,-531,55.375,-132.625,0,0.00,0.00000
221,-530,55.375,-132.375,0,0.00,0.00000
221,-527,55.375,-131.625,0,0.00,0.00000
221,-526,55.375,-131.375,0,0.00,0.00000
221,-525,55.375,-131.125,0,0.00,0.00000
221,-523,55.375,-130.625,0,0.00,0.00000
221,-522,55.375,-130.375,0,0.00,0.00000
221,-521,55.375,-130.125,0,0.00,0.00000
221,-520,55.375,-129.875,1,3.00,0.02256
221,-519,55.375,-129.625,0,0.00,0.00000
221,-518,55.375,-129.375,0,0.00,0.00000
221,-517,55.375,-129.125,0,0.00,0.00000
221,-516,55.375,-128.875,1,2.00,0.01504
221,-515,55.375,-128.625,0,0.00,0.00000
221,-514,55.375,-128.375,0,0.00,0.00000
221,-513,55.375,-128.125,1,2.00,0.01504
221,-512,55.375,-127.875,1,2.00,0.01504
221,-511,55.375,-127.625,2,3.00,0.02256
221,-510,55.375,-127.375,0,0.00,0.00000
221,-509,55.375,-127.125,0,0.00,0.00000
221,-508,55.375,-126.875,0,0.00,0.00000
221,-507,55.375,-126.625,0,0.00,0.00000
221,-506,55.375,-126.375,0,0.00,0.00000
221,-505,55.375,-126.125,0,0.00,0.00000
221,-504,55.375,-125.875,1,1.00,0.00752
221,-503,55.375,-125.625,0,0.00,0.00000
221,-502,55.375,-125.375,0,0.00,0.00000
221,-501,55.375,-125.125,0,0.00,0.00000
221,-500,55.375,-124.875,0,0.00,0.00000
221,-499,55.375,-124.625,0,0.00,0.00000
221,-498,55.375,-124.375,0,0.00,0.00000
221,-497,55.375,-124.125,0,0.00,0.00000
221,-496,55.375,-123.875,2,6.00,0.04511
221,-495,55.375,-123.625,0,0.00,0.00000
221,-494,55.375,-123.375,0,0.00,0.00000
221,-493,55.375,-123.125,2,4.00,0.03008
221,-492,55.375,-122.875,0,0.00,0.00000
221,-491,55.375,-122.625,0,0.00,0.00000
221,-490,55.375,-122.375,0,0.00,0.00000
221,-489,55.375,-122.125,0,0.00,0.00000
221,-488,55.375,-121.875,1,1.00,0.00752
221,-487,55.375,-121.625,0,0.00,0.00000
221,-486,55.375,-121.375,0,0.00,0.00000
221,-485,55.375,-121.125,0,0.00,0.00000
221,-484,55.375,-120.875,0,0.00,0.00000
221,-483,55.375,-120.625,0,0.00,0.00000
221,-482,55.375,-120.375,0,0.00,0.00000
221,-481,55.375,-120.125,0,0.00,0.00000
221,-480,55.375,-119.875,0,0.00,0.00000
221,-479,55.375,-119.625,0,0.00,0.00000
221,-478,55.375,-119.375,0,0.00,0.00000
221,-477,55.375,-119.125,1,1.00,0.00752
