gi,gj,lat,lon,n_all,n_recent,staleness_norm
172,-332,43.125,-82.875,446,419,0.05036
172,-331,43.125,-82.625,2005,1639,0.18920
172,-330,43.125,-82.375,10715,9949,0.09042
172,-329,43.125,-82.125,2060,1620,0.22217
172,-328,43.125,-81.875,29806,22038,0.36599
172,-327,43.125,-81.625,2825,1894,0.35697
172,-326,43.125,-81.375,31395,22708,0.39053
172,-325,43.125,-81.125,17313,14150,0.24303
172,-324,43.125,-80.875,7078,5829,0.21323
172,-323,43.125,-80.625,25849,22548,0.17686
172,-322,43.125,-80.375,17475,12643,0.36818
172,-321,43.125,-80.125,13472,9878,0.34576
172,-320,43.125,-79.875,53643,41635,0.33229
172,-319,43.125,-79.625,21597,15913,0.35804
172,-318,43.125,-79.375,28442,23157,0.25976
172,-317,43.125,-79.125,52686,41929,0.30257
172,-316,43.125,-78.875,9612,7681,0.25113
172,-315,43.125,-78.625,4803,4126,0.16287
172,-314,43.125,-78.375,5316,3878,0.31631
172,-313,43.125,-78.125,1263,945,0.24511
172,-312,43.125,-77.875,4401,2950,0.37704
172,-311,43.125,-77.625,60744,53189,0.18673
172,-310,43.125,-77.375,33499,29750,0.15894
172,-309,43.125,-77.125,7187,6035,0.19402
172,-308,43.125,-76.875,2347,1750,0.26910
172,-307,43.125,-76.625,2262,1709,0.25741
172,-306,43.125,-76.375,7993,6020,0.30236
172,-305,43.125,-76.125,32924,23697,0.39736
172,-304,43.125,-75.875,4757,3539,0.29553
172,-303,43.125,-75.625,3243,2627,0.20932
172,-302,43.125,-75.375,4847,4159,0.16419
172,-301,43.125,-75.125,1955,1437,0.27371
172,-300,43.125,-74.875,684,508,0.22901
172,-299,43.125,-74.625,1170,854,0.26012
172,-298,43.125,-74.375,819,560,0.28921
172,-297,43.125,-74.125,1903,1479,0.22935
172,-296,43.125,-73.875,9461,7183,0.30047
172,-295,43.125,-73.625,8857,6809,0.28647
172,-294,43.125,-73.375,1479,1137,0.23009
172,-293,43.125,-73.125,9621,6728,0.37593
172,-292,43.125,-72.875,6073,4473,0.31286
172,-291,43.125,-72.625,30505,20025,0.48354
172,-290,43.125,-72.375,17162,12208,0.38365
172,-289,43.125,-72.125,13439,7421,0.58023
172,-288,43.125,-71.875,7730,6317,0.22308
172,-287,43.125,-71.625,17760,12859,0.36806
172,-286,43.125,-71.375,13154,11825,0.13062
172,-285,43.125,-71.125,13113,9936,0.31312
172,-284,43.125,-70.875,26118,22700,0.18142
172,-283,43.125,-70.625,16304,13782,0.20451
172,-282,43.125,-70.375,88,84,0.02781
172,-281,43.125,-70.125,89,52,0.25499
172,-280,43.125,-69.875,9,6,0.00000
172,-279,43.125,-69.625,2,1,0.00000
172,-278,43.125,-69.375,6,4,0.00000
172,-277,43.125,-69.125,4,1,0.00000
172,-276,43.125,-68.875,7,4,0.00000
172,-275,43.125,-68.625,2,1,0.00000
172,-274,43.125,-68.375,74,9,0.51693
172,-273,43.125,-68.125,7,1,0.00000
172,-272,43.125,-67.875,1,0,0.00000
172,-271,43.125,-67.625,1,1,0.00000
172,-268,43.125,-66.875,5,1,0.00000
172,-266,43.125,-66.375,3,0,0.00000
172,-265,43.125,-66.125,14,10,0.00000
172,-264,43.125,-65.875,4,3,0.00000
172,-263,43.125,-65.625,2,0,0.00000
172,-262,43.125,-65.375,1,1,0.00000
172,-261,43.125,-65.125,1,1,0.00000
172,-259,43.125,-64.625,1,1,0.00000
172,-253,43.125,-63.125,1,0,0.00000
172,-244,43.125,-60.875,1,1,0.00000
172,-237,43.125,-59.125,1,0,0.00000
172,-232,43.125,-57.875,1,1,0.00000
172,-231,43.125,-57.625,1,1,0.00000
172,-225,43.125,-56.125,1,1,0.00000
173,-516,43.375,-128.875,1,1,0.00000
173,-515,43.375,-128.625,1,0,0.00000
173,-507,43.375,-126.625,1,0,0.00000
173,-505,43.375,-126.125,1,0,0.00000
173,-504,43.375,-125.875,1,0,0.00000
173,-502,43.375,-125.375,3,2,0.00000
173,-501,43.375,-125.125,6,1,0.00000
173,-500,43.375,-124.875,4,1,0.00000
173,-499,43.375,-124.625,35,18,0.23725
173,-498,43.375,-124.375,9778,7405,0.30394
173,-497,43.375,-124.125,2561,1994,0.23686
173,-496,43.375,-123.875,403,308,0.19284
173,-495,43.375,-123.625,631,559,0.10030
173,-494,43.375,-123.375,3779,3345,0.12895
173,-493,43.375,-123.125,1400,1234,0.11709
173,-492,43.375,-122.875,966,793,0.16781
173,-491,43.375,-122.625,1515,1279,0.15551
173,-490,43.375,-122.375,1647,1263,0.23541
173,-489,43.375,-122.125,664,550,0.15211
173,-488,43.375,-121.875,457,348,0.19919
173,-487,43.375,-121.625,185,175,0.03850
173,-486,43.375,-121.375,89,68,0.14473
173,-485,43.375,-121.125,1543,1020,0.33922
173,-484,43.375,-120.875,189,75,0.43140
173,-483,43.375,-120.625,258,221,0.10863
173,-482,43.375,-120.375,142,103,0.18579
173,-481,43.375,-120.125,6,6,0.00000
173,-480,43.375,-119.875,88,73,0.10429
173,-479,43.375,-119.625,393,367,0.05389
173,-478,43.375,-119.375,294,241,0.13974
173,-477,43.375,-119.125,575,508,0.10095
173,-476,43.375,-118.875,6605,5442,0.21111
173,-475,43.375,-118.625,347,277,0.16092
173,-474,43.375,-118.375,15,11,0.00000
173,-473,43.375,-118.125,25,21,0.07106
173,-472,43.375,-117.875,21,18,0.06019
173,-471,43.375,-117.625,20,16,0.08300
173,-470,43.375,-117.375,637,531,0.14649
173,-469,43.375,-117.125,961,764,0.19194
173,-468,43.375,-116.875,1114,998,0.09959
173,-467,43.375,-116.625,2421,2089,0.14566
173,-466,43.375,-116.375,2778,2221,0.21672
173,-465,43.375,-116.125,2853,2271,0.22124
173,-464,43.375,-115.875,338,294,0.10338
173,-463,43.375,-115.625,264,225,0.11236
173,-462,43.375,-115.375,633,558,0.10420
173,-461,43.375,-115.125,456,386,0.12816
173,-460,43.375,-114.875,559,461,0.15122
173,-459,43.375,-114.625,120,102,0.09806
173,-458,43.375,-114.375,1099,1022,0.06688
173,-457,43.375,-114.125,1003,860,0.13432
173,-456,43.375,-113.875,228,182,0.14943
173,-455,43.375,-113.625,4119,3005,0.30685
173,-454,43.375,-113.375,57,29,0.27188
173,-453,43.375,-113.125,112,41,0.40849
173,-452,43.375,-112.875,57,25,0.31072
173,-451,43.375,-112.625,54,27,0.27312
173,-450,43.375,-112.375,512,399,0.18773
173,-449,43.375,-112.125,1908,1687,0.11927
173,-448,43.375,-111.875,369,267,0.22281
173,-447,43.375,-111.625,71,69,0.01642
173,-446,43.375,-111.375,281,202,0.21621
173,-445,43.375,-111.125,1062,515,0.48927
173,-444,43.375,-110.875,5031,3446,0.36603
173,-443,43.375,-110.625,1943,1439,0.26774
173,-442,43.375,-110.375,347,264,0.19080
173,-441,43.375,-110.125,51,38,0.13729
173,-440,43.375,-109.875,707,617,0.11387
173,-439,43.375,-109.625,465,325,0.25215
173,-438,43.375,-109.375,110,99,0.06419
173,-437,43.375,-109.125,7,7,0.00000
173,-436,43.375,-108.875,4,4,0.00000
173,-435,43.375,-108.625,10,7,0.00000
173,-434,43.375,-108.375,4,3,0.00000
173,-433,43.375,-108.125,342,293,0.11401
173,-432,43.375,-107.875,135,133,0.00992
173,-431,43.375,-107.625,24,23,0.01828
173,-430,43.375,-107.375,4,3,0.00000
173,-429,43.375,-107.125,36,36,0.00000
173,-428,43.375,-106.875,11,8,0.00000
173,-427,43.375,-106.625,34,32,0.02851
173,-426,43.375,-106.375,43,36,0.08397
173,-425,43.375,-106.125,4,3,0.00000
173,-424,43.375,-105.875,6,5,0.00000
173,-423,43.375,-105.625,6,5,0.00000
173,-422,43.375,-105.375,85,78,0.05000
173,-421,43.375,-105.125,219,193,0.08728
173,-420,43.375,-104.875,21,18,0.06019
173,-419,43.375,-104.625,13,13,0.00000
173,-418,43.375,-104.375,228,228,0.00000
173,-417,43.375,-104.125,21,16,0.10032
173,-416,43.375,-103.875,111,65,0.26654
173,-415,43.375,-103.625,693,553,0.18016
173,-414,43.375,-103.375,1075,757,0.28149
173,-413,43.375,-103.125,167,48,0.49769
173,-412,43.375,-102.875,17,9,0.00000
173,-411,43.375,-102.625,19,16,0.00000
173,-410,43.375,-102.375,60,48,0.11207
173,-409,43.375,-102.125,76,54,0.17140
173,-408,43.375,-101.875,7,6,0.00000
173,-407,43.375,-101.625,1,0,0.00000
173,-406,43.375,-101.375,1,1,0.00000
173,-405,43.375,-101.125,33,20,0.18936
173,-404,43.375,-100.875,11,8,0.00000
173,-403,43.375,-100.625,100,47,0.33341
173,-402,43.375,-100.375,28,26,0.03278
173,-401,43.375,-100.125,2,2,0.00000
173,-400,43.375,-99.875,65,58,0.06150
173,-399,43.375,-99.625,24,24,0.00000
173,-398,43.375,-99.375,9,9,0.00000
173,-397,43.375,-99.125,132,97,0.17675
173,-396,43.375,-98.875,36,24,0.16407
173,-395,43.375,-98.625,112,85,0.15534
173,-394,43.375,-98.375,1607,829,0.48720
173,-393,43.375,-98.125,39,32,0.09025
173,-392,43.375,-97.875,254,202,0.15463
173,-391,43.375,-97.625,162,102,0.25716
173,-390,43.375,-97.375,161,124,0.15937
173,-389,43.375,-97.125,196,142,0.19841
173,-388,43.375,-96.875,312,218,0.23598
173,-387,43.375,-96.625,3515,2802,0.22576
173,-386,43.375,-96.375,76,60,0.12465
173,-385,43.375,-96.125,50,19,0.33228
173,-384,43.375,-95.875,21,7,0.28089
173,-383,43.375,-95.625,82,62,0.14691
173,-382,43.375,-95.375,384,276,0.22823
173,-381,43.375,-95.125,2147,1342,0.39211
173,-380,43.375,-94.875,194,144,0.18525
173,-379,43.375,-94.625,24,8,0.29251
173,-378,43.375,-94.375,10,7,0.00000
173,-377,43.375,-94.125,180,88,0.36217
173,-376,43.375,-93.875,26,21,0.08639
173,-375,43.375,-93.625,232,138,0.30105
173,-374,43.375,-93.375,216,178,0.12901
173,-373,43.375,-93.125,66,52,0.12157
173,-372,43.375,-92.875,176,135,0.16436
173,-371,43.375,-92.625,84,67,0.12256
173,-370,43.375,-92.375,357,235,0.27392
173,-369,43.375,-92.125,248,183,0.19712
173,-368,43.375,-91.875,2948,2740,0.07684
173,-367,43.375,-91.625,420,377,0.08433
173,-366,43.375,-91.375,356,300,0.12603
173,-365,43.375,-91.125,2940,2398,0.20069
173,-364,43.375,-90.875,746,644,0.12331
173,-363,43.375,-90.625,358,308,0.11200
173,-362,43.375,-90.375,1002,796,0.19366
173,-361,43.375,-90.125,1142,875,0.22440
173,-360,43.375,-89.875,37616,30259,0.28086
173,-359,43.375,-89.625,20169,17135,0.20324
173,-358,43.375,-89.375,6467,5246,0.22582
173,-357,43.375,-89.125,2321,2104,0.09877
173,-356,43.375,-88.875,887,467,0.43818
173,-355,43.375,-88.625,3597,2897,0.21720
173,-354,43.375,-88.375,3594,3142,0.14035
173,-353,43.375,-88.125,9994,7756,0.28112
173,-352,43.375,-87.875,11616,9438,0.23923
173,-351,43.375,-87.625,12,8,0.00000
173,-349,43.375,-87.125,2,1,0.00000
173,-348,43.375,-86.875,3,2,0.00000
173,-347,43.375,-86.625,38,21,0.22340
173,-346,43.375,-86.375,3220,2784,0.14908
173,-345,43.375,-86.125,3283,2727,0.18691
173,-344,43.375,-85.875,1096,862,0.20373
173,-343,43.375,-85.625,2904,2253,0.24366
173,-342,43.375,-85.375,531,363,0.27068
173,-341,43.375,-85.125,627,502,0.17507
173,-340,43.375,-84.875,774,665,0.12771
173,-339,43.375,-84.625,1058,907,0.13550
173,-338,43.375,-84.375,294,170,0.32695
173,-337,43.375,-84.125,4566,3050,0.38136
173,-336,43.375,-83.875,2229,1352,0.41348
173,-335,43.375,-83.625,667,487,0.23926
173,-334,43.375,-83.375,935,779,0.15559
173,-333,43.375,-83.125,34,24,0.14254
173,-332,43.375,-82.875,84,74,0.07209
173,-331,43.375,-82.625,376,281,0.20430
173,-330,43.375,-82.375,10,8,0.00000
173,-329,43.375,-82.125,8,5,0.00000
173,-328,43.375,-81.875,24103,18060,0.34483
173,-327,43.375,-81.625,1569,1125,0.28385
173,-326,43.375,-81.375,1556,1058,0.32067
173,-325,43.375,-81.125,3588,2454,0.35264
173,-324,43.375,-80.875,13784,10073,0.34978
173,-323,43.375,-80.625,68748,45720,0.50855
173,-322,43.375,-80.375,115761,84918,0.42344
173,-321,43.375,-80.125,41621,28138,0.46967
173,-320,43.375,-79.875,170528,107591,0.60604
173,-319,43.375,-79.625,23390,16516,0.40300
173,-318,43.375,-79.375,1087,1062,0.02192
173,-317,43.375,-79.125,3702,3202,0.15127
173,-316,43.375,-78.875,689,510,0.23148
173,-315,43.375,-78.625,306,193,0.28827
173,-314,43.375,-78.375,813,432,0.42811
173,-313,43.375,-78.125,556,436,0.18600
173,-312,43.375,-77.875,2510,2104,0.17260
173,-311,43.375,-77.625,4772,3416,0.32810
173,-310,43.375,-77.375,926,712,0.21521
173,-309,43.375,-77.125,524,408,0.18900
173,-308,43.375,-76.875,1485,1227,0.17297
173,-307,43.375,-76.625,2962,2153,0.29761
173,-306,43.375,-76.375,4065,1933,0.59412
173,-305,43.375,-76.125,1303,830,0.35494
173,-304,43.375,-75.875,1315,902,0.30748
173,-303,43.375,-75.625,1542,1105,0.28360
173,-302,43.375,-75.375,800,622,0.20277
173,-301,43.375,-75.125,789,530,0.29854
173,-300,43.375,-74.875,303,221,0.21089
173,-299,43.375,-74.625,991,861,0.12337
173,-298,43.375,-74.375,1611,1316,0.18434
173,-297,43.375,-74.125,1081,1014,0.05902
173,-296,43.375,-73.875,2269,1725,0.25254
173,-295,43.375,-73.625,14491,12064,0.21874
173,-294,43.375,-73.375,1241,1029,0.16590
173,-293,43.375,-73.125,17619,13879,0.28288
173,-292,43.375,-72.875,10109,6066,0.50270
173,-291,43.375,-72.625,10799,7448,0.39283
173,-290,43.375,-72.375,17439,13394,0.30879
173,-289,43.375,-72.125,15770,10270,0.45951
173,-288,43.375,-71.875,12072,9457,0.27751
173,-287,43.375,-71.625,6605,5335,0.23053
173,-286,43.375,-71.375,4218,3566,0.17588
173,-285,43.375,-71.125,4561,3766,0.20018
173,-284,43.375,-70.875,7838,6431,0.21941
173,-283,43.375,-70.625,12440,8985,0.35695
173,-282,43.375,-70.375,8353,6397,0.28824
173,-281,43.375,-70.125,106,83,0.13820
173,-280,43.375,-69.875,8,7,0.00000
173,-279,43.375,-69.625,22,19,0.05828
173,-278,43.375,-69.375,20,10,0.20750
173,-277,43.375,-69.125,8,7,0.00000
173,-276,43.375,-68.875,9,7,0.00000
173,-275,43.375,-68.625,3,2,0.00000
173,-274,43.375,-68.375,3,0,0.00000
173,-273,43.375,-68.125,11,10,0.00000
173,-272,43.375,-67.875,10,7,0.00000
173,-271,43.375,-67.625,3,3,0.00000
173,-270,43.375,-67.375,4,2,0.00000
173,-269,43.375,-67.125,1,0,0.00000
173,-268,43.375,-66.875,2,0,0.00000
173,-267,43.375,-66.625,3,1,0.00000
173,-266,43.375,-66.375,39,35,0.05157
173,-265,43.375,-66.125,1098,979,0.10344
173,-264,43.375,-65.875,248,133,0.34874
173,-263,43.375,-65.625,12143,7532,0.48678
173,-262,43.375,-65.375,593,344,0.36556
173,-261,43.375,-65.125,2,2,0.00000
173,-260,43.375,-64.875,2,2,0.00000
173,-259,43.375,-64.625,1,1,0.00000
173,-252,43.375,-62.875,2,0,0.00000
173,-251,43.375,-62.625,1,0,0.00000
173,-245,43.375,-61.125,1,1,0.00000
173,-236,43.375,-58.875,1,0,0.00000
173,-231,43.375,-57.625,1,1,0.00000
174,-510,43.625,-127.375,5,5,0.00000
174,-502,43.625,-125.375,1,0,0.00000
174,-501,43.625,-125.125,6,4,0.00000
174,-500,43.625,-124.875,6,4,0.00000
174,-499,43.625,-124.625,9,2,0.00000
174,-498,43.625,-124.375,71,50,0.17242
174,-497,43.625,-124.125,4579,3716,0.21655
174,-496,43.625,-123.875,660,579,0.10863
174,-495,43.625,-123.625,662,612,0.06689
174,-494,43.625,-123.375,783,698,0.09861
174,-493,43.625,-123.125,798,570,0.26028
174,-492,43.625,-122.875,973,807,0.16003
174,-491,43.625,-122.625,2448,2010,0.19031
174,-490,43.625,-122.375,4791,4308,0.11646
174,-489,43.625,-122.125,5855,5025,0.16763
174,-488,43.625,-121.875,1322,1053,0.19936
174,-487,43.625,-121.625,551,455,0.14994
174,-486,43.625,-121.375,1217,899,0.25306
174,-485,43.625,-121.125,759,586,0.20609
174,-484,43.625,-120.875,138,90,0.23395
174,-483,43.625,-120.625,131,122,0.04573
174,-482,43.625,-120.375,164,132,0.13580
174,-481,43.625,-120.125,271,231,0.11278
174,-480,43.625,-119.875,231,203,0.08999
174,-479,43.625,-119.625,600,485,0.16717
174,-478,43.625,-119.375,612,524,0.12580
174,-477,43.625,-119.125,3215,2849,0.12532
174,-476,43.625,-118.875,353,287,0.14958
174,-475,43.625,-118.625,295,236,0.15513
174,-474,43.625,-118.375,174,168,0.02428
174,-473,43.625,-118.125,167,158,0.03764
174,-472,43.625,-117.875,88,74,0.09734
174,-471,43.625,-117.625,79,54,0.18902
174,-470,43.625,-117.375,464,369,0.17141
174,-469,43.625,-117.125,1491,1184,0.20510
174,-468,43.625,-116.875,2419,2314,0.04610
174,-467,43.625,-116.625,15024,12752,0.19825
174,-466,43.625,-116.375,17878,16283,0.11907
174,-465,43.625,-116.125,36124,32023,0.16240
174,-464,43.625,-115.875,1189,904,0.23138
174,-463,43.625,-115.625,181,115,0.25866
174,-462,43.625,-115.375,182,161,0.08193
174,-461,43.625,-115.125,64,55,0.08002
174,-460,43.625,-114.875,191,159,0.12007
174,-459,43.625,-114.625,445,348,0.18125
174,-458,43.625,-114.375,2512,2099,0.17546
174,-457,43.625,-114.125,425,371,0.10486
174,-456,43.625,-113.875,228,155,0.23714
174,-455,43.625,-113.625,187,115,0.27482
174,-454,43.625,-113.375,198,136,0.22593
174,-453,43.625,-113.125,262,211,0.14785
174,-452,43.625,-112.875,166,15,0.63459
174,-451,43.625,-112.625,67,8,0.50648
174,-450,43.625,-112.375,125,64,0.32170
174,-449,43.625,-112.125,675,523,0.20001
174,-448,43.625,-111.875,444,357,0.16287
174,-447,43.625,-111.625,1587,1421,0.10508
174,-446,43.625,-111.375,594,535,0.08649
174,-445,43.625,-111.125,3990,3407,0.16515
174,-444,43.625,-110.875,7986,5908,0.31870
174,-443,43.625,-110.625,10622,7863,0.32823
174,-442,43.625,-110.375,288,214,0.19846
174,-441,43.625,-110.125,160,117,0.18615
174,-440,43.625,-109.875,686,538,0.19210
174,-439,43.625,-109.625,456,366,0.16477
174,-438,43.625,-109.375,96,61,0.22734
174,-437,43.625,-109.125,1,0,0.00000
174,-436,43.625,-108.875,7,7,0.00000
174,-435,43.625,-108.625,6,6,0.00000
174,-434,43.625,-108.375,44,34,0.11793
174,-433,43.625,-108.125,462,392,0.12676
174,-432,43.625,-107.875,16,16,0.00000
174,-431,43.625,-107.625,10,8,0.00000
174,-430,43.625,-107.375,4,4,0.00000
174,-429,43.625,-107.125,1,1,0.00000
174,-428,43.625,-106.875,59,42,0.16081
174,-427,43.625,-106.625,89,52,0.25499
174,-426,43.625,-106.375,7,2,0.00000
174,-425,43.625,-106.125,5,5,0.00000
174,-424,43.625,-105.875,2,2,0.00000
174,-423,43.625,-105.625,4,4,0.00000
174,-422,43.625,-105.375,37,32,0.06700
174,-421,43.625,-105.125,63,55,0.07199
174,-420,43.625,-104.875,59,52,0.06621
174,-419,43.625,-104.625,31,26,0.07619
174,-418,43.625,-104.375,36,36,0.00000
174,-417,43.625,-104.125,56,44,0.11809
174,-416,43.625,-103.875,1107,803,0.26241
174,-415,43.625,-103.625,1054,852,0.18185
174,-414,43.625,-103.375,10793,8316,0.29052
174,-413,43.625,-103.125,282,206,0.20739
174,-412,43.625,-102.875,94,62,0.21131
174,-411,43.625,-102.625,388,280,0.22627
174,-410,43.625,-102.375,244,133,0.34113
174,-409,43.625,-102.125,198,165,0.12025
174,-408,43.625,-101.875,997,737,0.24548
174,-407,43.625,-101.625,16,10,0.00000
174,-406,43.625,-101.375,12,9,0.00000
174,-405,43.625,-101.125,13,4,0.00000
174,-404,43.625,-100.875,36,32,0.05469
174,-403,43.625,-100.625,48,37,0.12157
174,-402,43.625,-100.375,5,4,0.00000
174,-401,43.625,-100.125,7,5,0.00000
174,-400,43.625,-99.875,13,3,0.00000
174,-399,43.625,-99.625,12,11,0.00000
174,-398,43.625,-99.375,17,14,0.00000
174,-397,43.625,-99.125,16,16,0.00000
174,-396,43.625,-98.875,29,19,0.15987
174,-395,43.625,-98.625,101,84,0.10611
174,-394,43.625,-98.375,883,864,0.01990
174,-393,43.625,-98.125,1932,1854,0.04164
174,-392,43.625,-97.875,383,355,0.05930
174,-391,43.625,-97.625,22,9,0.25255
174,-390,43.625,-97.375,81,63,0.13348
174,-389,43.625,-97.125,425,272,0.29710
174,-388,43.625,-96.875,1625,1290,0.20777
174,-387,43.625,-96.625,5040,4153,0.20452
174,-386,43.625,-96.375,1280,1122,0.12039
174,-385,43.625,-96.125,2163,1800,0.17568
174,-384,43.625,-95.875,92,63,0.19475
174,-383,43.625,-95.625,515,471,0.07274
174,-382,43.625,-95.375,69,67,0.01679
174,-381,43.625,-95.125,1079,897,0.16059
174,-380,43.625,-94.875,112,96,0.09205
174,-379,43.625,-94.625,120,118,0.01090
174,-378,43.625,-94.375,208,166,0.14704
174,-377,43.625,-94.125,443,365,0.14630
174,-376,43.625,-93.875,77,70,0.05399
174,-375,43.625,-93.625,504,459,0.07576
174,-374,43.625,-93.375,1955,1739,0.11414
174,-373,43.625,-93.125,132,125,0.03535
174,-372,43.625,-92.875,1190,875,0.25555
174,-371,43.625,-92.625,510,437,0.12168
174,-370,43.625,-92.375,1167,804,0.29947
174,-369,43.625,-92.125,1230,968,0.20660
174,-368,43.625,-91.875,793,603,0.21807
174,-367,43.625,-91.625,1316,1165,0.11235
174,-366,43.625,-91.375,2376,1845,0.23681
174,-365,43.625,-91.125,4702,3859,0.20665
174,-364,43.625,-90.875,1708,1357,0.20851
174,-363,43.625,-90.625,3893,3369,0.15168
174,-362,43.625,-90.375,603,379,0.32425
174,-361,43.625,-90.125,1208,1018,0.15217
174,-360,43.625,-89.875,9129,7494,0.22263
174,-359,43.625,-89.625,6060,5038,0.20022
174,-358,43.625,-89.375,2017,1192,0.42427
174,-357,43.625,-89.125,337,257,0.18842
174,-356,43.625,-88.875,574,433,0.21277
174,-355,43.625,-88.625,6455,4801,0.30641
174,-354,43.625,-88.375,645,564,0.11077
174,-353,43.625,-88.125,6105,4447,0.32269
174,-352,43.625,-87.875,1424,1136,0.20020
174,-351,43.625,-87.625,2253,1701,0.25784
174,-350,43.625,-87.375,1,1,0.00000
174,-349,43.625,-87.125,3,3,0.00000
174,-348,43.625,-86.875,1,1,0.00000
174,-347,43.625,-86.625,860,713,0.15746
174,-346,43.625,-86.375,1040,847,0.17575
174,-345,43.625,-86.125,2662,2352,0.12520
174,-344,43.625,-85.875,1171,802,0.30352
174,-343,43.625,-85.625,705,539,0.21053
174,-342,43.625,-85.375,4213,3691,0.14096
174,-341,43.625,-85.125,1557,1157,0.25742
174,-340,43.625,-84.875,9751,6883,0.36825
174,-339,43.625,-84.625,2568,2423,0.06043
174,-338,43.625,-84.375,4329,3475,0.22516
174,-337,43.625,-84.125,2513,2159,0.15034
174,-336,43.625,-83.875,5868,5263,0.12195
174,-335,43.625,-83.625,508,324,0.30770
174,-334,43.625,-83.375,475,319,0.27600
174,-333,43.625,-83.125,410,214,0.39218
174,-332,43.625,-82.875,90,47,0.29377
174,-331,43.625,-82.625,144,97,0.22141
174,-330,43.625,-82.375,3,1,0.00000
174,-329,43.625,-82.125,2,2,0.00000
